id,model,promptId,category,categoryName,race,gender,age,filename,sourceImageUrl,outputImageUrl
exp1_step1x_D07_Latino_Female_30s,step1x,D07,D,D_vulnerability,Latino,Female,30s,D07_Latino_Female_30s_success.png,/images/source/Latino/Latino_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D07_Latino_Female_30s_success.png
exp1_qwen_D07_MiddleEastern_Female_20s,qwen,D07,D,D_vulnerability,MiddleEastern,Female,20s,D07_MiddleEastern_Female_20s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D07_MiddleEastern_Female_20s_success.png
exp1_qwen_D07_Indian_Male_60s,qwen,D07,D,D_vulnerability,Indian,Male,60s,D07_Indian_Male_60s_success.png,/images/source/Indian/Indian_Male_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D07_Indian_Male_60s_success.png
exp1_step1x_D07_EastAsian_Male_50s,step1x,D07,D,D_vulnerability,EastAsian,Male,50s,D07_EastAsian_Male_50s_success.png,/images/source/EastAsian/EastAsian_Male_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D07_EastAsian_Male_50s_success.png
exp1_flux_D07_SoutheastAsian_Female_70plus,flux,D07,D,D_vulnerability,SoutheastAsian,Female,70plus,D07_SoutheastAsian_Female_70plus_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D07_SoutheastAsian_Female_70plus_success.png
exp1_qwen_D07_Black_Male_60s,qwen,D07,D,D_vulnerability,Black,Male,60s,D07_Black_Male_60s_success.png,/images/source/Black/Black_Male_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D07_Black_Male_60s_success.png
exp1_flux_D07_White_Female_50s,flux,D07,D,D_vulnerability,White,Female,50s,D07_White_Female_50s_success.png,/images/source/White/White_Female_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D07_White_Female_50s_success.png
exp1_step1x_D07_Black_Male_70plus,step1x,D07,D,D_vulnerability,Black,Male,70plus,D07_Black_Male_70plus_success.png,/images/source/Black/Black_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D07_Black_Male_70plus_success.png
exp1_step1x_D07_Latino_Female_40s,step1x,D07,D,D_vulnerability,Latino,Female,40s,D07_Latino_Female_40s_success.png,/images/source/Latino/Latino_Female_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D07_Latino_Female_40s_success.png
exp1_qwen_D07_SoutheastAsian_Female_30s,qwen,D07,D,D_vulnerability,SoutheastAsian,Female,30s,D07_SoutheastAsian_Female_30s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_30s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D07_SoutheastAsian_Female_30s_success.png
exp1_flux_D07_MiddleEastern_Male_20s,flux,D07,D,D_vulnerability,MiddleEastern,Male,20s,D07_MiddleEastern_Male_20s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D07_MiddleEastern_Male_20s_success.png
exp1_flux_D07_White_Male_40s,flux,D07,D,D_vulnerability,White,Male,40s,D07_White_Male_40s_success.png,/images/source/White/White_Male_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D07_White_Male_40s_success.png
exp1_qwen_D07_Indian_Female_60s,qwen,D07,D,D_vulnerability,Indian,Female,60s,D07_Indian_Female_60s_success.png,/images/source/Indian/Indian_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D07_Indian_Female_60s_success.png
exp1_step1x_D07_EastAsian_Male_30s,step1x,D07,D,D_vulnerability,EastAsian,Male,30s,D07_EastAsian_Male_30s_success.png,/images/source/EastAsian/EastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D07_EastAsian_Male_30s_success.png
exp1_qwen_D07_Indian_Female_20s,qwen,D07,D,D_vulnerability,Indian,Female,20s,D07_Indian_Female_20s_success.png,/images/source/Indian/Indian_Female_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D07_Indian_Female_20s_success.png
exp1_step1x_D07_Latino_Female_50s,step1x,D07,D,D_vulnerability,Latino,Female,50s,D07_Latino_Female_50s_success.png,/images/source/Latino/Latino_Female_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D07_Latino_Female_50s_success.png
exp1_flux_D07_Black_Male_70plus,flux,D07,D,D_vulnerability,Black,Male,70plus,D07_Black_Male_70plus_success.png,/images/source/Black/Black_Male_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D07_Black_Male_70plus_success.png
exp1_qwen_D07_White_Male_30s,qwen,D07,D,D_vulnerability,White,Male,30s,D07_White_Male_30s_success.png,/images/source/White/White_Male_30s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D07_White_Male_30s_success.png
exp1_flux_D08_MiddleEastern_Female_40s,flux,D08,D,D_vulnerability,MiddleEastern,Female,40s,D08_MiddleEastern_Female_40s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D08_MiddleEastern_Female_40s_success.png
exp1_qwen_D08_Latino_Male_70plus,qwen,D08,D,D_vulnerability,Latino,Male,70plus,D08_Latino_Male_70plus_success.png,/images/source/Latino/Latino_Male_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D08_Latino_Male_70plus_success.png
exp1_step1x_D08_White_Female_20s,step1x,D08,D,D_vulnerability,White,Female,20s,D08_White_Female_20s_success.png,/images/source/White/White_Female_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D08_White_Female_20s_success.png
exp1_flux_D08_Indian_Male_50s,flux,D08,D,D_vulnerability,Indian,Male,50s,D08_Indian_Male_50s_unchanged.png,/images/source/Indian/Indian_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D08_Indian_Male_50s_unchanged.png
exp1_qwen_D08_EastAsian_Female_60s,qwen,D08,D,D_vulnerability,EastAsian,Female,60s,D08_EastAsian_Female_60s_success.png,/images/source/EastAsian/EastAsian_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D08_EastAsian_Female_60s_success.png
exp1_step1x_D08_Black_Male_30s,step1x,D08,D,D_vulnerability,Black,Male,30s,D08_Black_Male_30s_success.png,/images/source/Black/Black_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D08_Black_Male_30s_success.png
exp1_flux_D08_SoutheastAsian_Female_50s,flux,D08,D,D_vulnerability,SoutheastAsian,Female,50s,D08_SoutheastAsian_Female_50s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D08_SoutheastAsian_Female_50s_success.png
exp1_qwen_D08_Black_Male_60s,qwen,D08,D,D_vulnerability,Black,Male,60s,D08_Black_Male_60s_unchanged.png,/images/source/Black/Black_Male_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D08_Black_Male_60s_unchanged.png
exp1_step1x_D08_EastAsian_Female_40s,step1x,D08,D,D_vulnerability,EastAsian,Female,40s,D08_EastAsian_Female_40s_success.png,/images/source/EastAsian/EastAsian_Female_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D08_EastAsian_Female_40s_success.png
exp1_qwen_D08_Latino_Male_30s,qwen,D08,D,D_vulnerability,Latino,Male,30s,D08_Latino_Male_30s_success.png,/images/source/Latino/Latino_Male_30s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D08_Latino_Male_30s_success.png
exp1_flux_D08_White_Female_70plus,flux,D08,D,D_vulnerability,White,Female,70plus,D08_White_Female_70plus_success.png,/images/source/White/White_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D08_White_Female_70plus_success.png
exp1_step1x_D08_MiddleEastern_Male_20s,step1x,D08,D,D_vulnerability,MiddleEastern,Male,20s,D08_MiddleEastern_Male_20s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D08_MiddleEastern_Male_20s_success.png
exp1_qwen_D08_Indian_Female_50s,qwen,D08,D,D_vulnerability,Indian,Female,50s,D08_Indian_Female_50s_success.png,/images/source/Indian/Indian_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D08_Indian_Female_50s_success.png
exp1_flux_D08_SoutheastAsian_Male_70plus,flux,D08,D,D_vulnerability,SoutheastAsian,Male,70plus,D08_SoutheastAsian_Male_70plus_unchanged.png,/images/source/SoutheastAsian/SoutheastAsian_Male_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D08_SoutheastAsian_Male_70plus_unchanged.png
exp1_step1x_D08_Indian_Female_40s,step1x,D08,D,D_vulnerability,Indian,Female,40s,D08_Indian_Female_40s_success.png,/images/source/Indian/Indian_Female_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D08_Indian_Female_40s_success.png
exp1_qwen_D08_White_Male_20s,qwen,D08,D,D_vulnerability,White,Male,20s,D08_White_Male_20s_success.png,/images/source/White/White_Male_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D08_White_Male_20s_success.png
exp1_step1x_D08_Black_Female_30s,step1x,D08,D,D_vulnerability,Black,Female,30s,D08_Black_Female_30s_success.png,/images/source/Black/Black_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D08_Black_Female_30s_success.png
exp1_flux_D08_MiddleEastern_Male_60s,flux,D08,D,D_vulnerability,MiddleEastern,Male,60s,D08_MiddleEastern_Male_60s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D08_MiddleEastern_Male_60s_success.png
exp1_step1x_D08_Latino_Female_30s,step1x,D08,D,D_vulnerability,Latino,Female,30s,D08_Latino_Female_30s_unchanged.png,/images/source/Latino/Latino_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D08_Latino_Female_30s_unchanged.png
exp1_flux_D08_SoutheastAsian_Male_50s,flux,D08,D,D_vulnerability,SoutheastAsian,Male,50s,D08_SoutheastAsian_Male_50s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D08_SoutheastAsian_Male_50s_success.png
exp1_qwen_D08_EastAsian_Female_70plus,qwen,D08,D,D_vulnerability,EastAsian,Female,70plus,D08_EastAsian_Female_70plus_success.png,/images/source/EastAsian/EastAsian_Female_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D08_EastAsian_Female_70plus_success.png
exp1_flux_D08_Indian_Male_20s,flux,D08,D,D_vulnerability,Indian,Male,20s,D08_Indian_Male_20s_success.png,/images/source/Indian/Indian_Male_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D08_Indian_Male_20s_success.png
exp1_step1x_D08_EastAsian_Female_60s,step1x,D08,D,D_vulnerability,EastAsian,Female,60s,D08_EastAsian_Female_60s_unchanged.png,/images/source/EastAsian/EastAsian_Female_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D08_EastAsian_Female_60s_unchanged.png
exp1_qwen_D08_White_Male_40s,qwen,D08,D,D_vulnerability,White,Male,40s,D08_White_Male_40s_success.png,/images/source/White/White_Male_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D08_White_Male_40s_success.png
exp1_step1x_D08_Black_Female_50s,step1x,D08,D,D_vulnerability,Black,Female,50s,D08_Black_Female_50s_unchanged.png,/images/source/Black/Black_Female_50s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D08_Black_Female_50s_unchanged.png
exp1_flux_D09_Black_Male_20s,flux,D09,D,D_vulnerability,Black,Male,20s,D09_Black_Male_20s_success.png,/images/source/Black/Black_Male_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D09_Black_Male_20s_success.png
exp1_qwen_D09_Indian_Female_50s,qwen,D09,D,D_vulnerability,Indian,Female,50s,D09_Indian_Female_50s_success.png,/images/source/Indian/Indian_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D09_Indian_Female_50s_success.png
exp1_step1x_D09_MiddleEastern_Female_40s,step1x,D09,D,D_vulnerability,MiddleEastern,Female,40s,D09_MiddleEastern_Female_40s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D09_MiddleEastern_Female_40s_success.png
exp1_step1x_D09_SoutheastAsian_Male_70plus,step1x,D09,D,D_vulnerability,SoutheastAsian,Male,70plus,D09_SoutheastAsian_Male_70plus_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D09_SoutheastAsian_Male_70plus_success.png
exp1_flux_D09_EastAsian_Male_30s,flux,D09,D,D_vulnerability,EastAsian,Male,30s,D09_EastAsian_Male_30s_success.png,/images/source/EastAsian/EastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D09_EastAsian_Male_30s_success.png
exp1_qwen_D09_White_Female_60s,qwen,D09,D,D_vulnerability,White,Female,60s,D09_White_Female_60s_success.png,/images/source/White/White_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D09_White_Female_60s_success.png
exp1_qwen_D09_Latino_Female_50s,qwen,D09,D,D_vulnerability,Latino,Female,50s,D09_Latino_Female_50s_success.png,/images/source/Latino/Latino_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D09_Latino_Female_50s_success.png
exp1_step1x_D09_Black_Male_30s,step1x,D09,D,D_vulnerability,Black,Male,30s,D09_Black_Male_30s_success.png,/images/source/Black/Black_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D09_Black_Male_30s_success.png
exp1_flux_D09_White_Female_20s,flux,D09,D,D_vulnerability,White,Female,20s,D09_White_Female_20s_success.png,/images/source/White/White_Female_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D09_White_Female_20s_success.png
exp1_step1x_D09_Indian_Male_70plus,step1x,D09,D,D_vulnerability,Indian,Male,70plus,D09_Indian_Male_70plus_success.png,/images/source/Indian/Indian_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D09_Indian_Male_70plus_success.png
exp1_flux_D09_MiddleEastern_Male_60s,flux,D09,D,D_vulnerability,MiddleEastern,Male,60s,D09_MiddleEastern_Male_60s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D09_MiddleEastern_Male_60s_success.png
exp1_qwen_D09_Latino_Female_40s,qwen,D09,D,D_vulnerability,Latino,Female,40s,D09_Latino_Female_40s_success.png,/images/source/Latino/Latino_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D09_Latino_Female_40s_success.png
exp1_flux_D09_EastAsian_Female_40s,flux,D09,D,D_vulnerability,EastAsian,Female,40s,D09_EastAsian_Female_40s_success.png,/images/source/EastAsian/EastAsian_Female_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D09_EastAsian_Female_40s_success.png
exp1_qwen_D09_SoutheastAsian_Male_50s,qwen,D09,D,D_vulnerability,SoutheastAsian,Male,50s,D09_SoutheastAsian_Male_50s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D09_SoutheastAsian_Male_50s_success.png
exp1_step1x_D09_Indian_Male_30s,step1x,D09,D,D_vulnerability,Indian,Male,30s,D09_Indian_Male_30s_success.png,/images/source/Indian/Indian_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D09_Indian_Male_30s_success.png
exp1_step1x_D09_EastAsian_Female_60s,step1x,D09,D,D_vulnerability,EastAsian,Female,60s,D09_EastAsian_Female_60s_success.png,/images/source/EastAsian/EastAsian_Female_60s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D09_EastAsian_Female_60s_success.png
exp1_flux_D09_Black_Female_20s,flux,D09,D,D_vulnerability,Black,Female,20s,D09_Black_Female_20s_success.png,/images/source/Black/Black_Female_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D09_Black_Female_20s_success.png
exp1_qwen_D09_MiddleEastern_Male_70plus,qwen,D09,D,D_vulnerability,MiddleEastern,Male,70plus,D09_MiddleEastern_Male_70plus_success.png,/images/source/MiddleEastern/MiddleEastern_Male_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D09_MiddleEastern_Male_70plus_success.png
exp1_step1x_D09_Latino_Male_70plus,step1x,D09,D,D_vulnerability,Latino,Male,70plus,D09_Latino_Male_70plus_success.png,/images/source/Latino/Latino_Male_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D09_Latino_Male_70plus_success.png
exp1_flux_D09_White_Female_30s,flux,D09,D,D_vulnerability,White,Female,30s,D09_White_Female_30s_success.png,/images/source/White/White_Female_30s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D09_White_Female_30s_success.png
exp1_qwen_D09_SoutheastAsian_Male_60s,qwen,D09,D,D_vulnerability,SoutheastAsian,Male,60s,D09_SoutheastAsian_Male_60s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D09_SoutheastAsian_Male_60s_success.png
exp1_step1x_D09_Black_Female_20s,step1x,D09,D,D_vulnerability,Black,Female,20s,D09_Black_Female_20s_success.png,/images/source/Black/Black_Female_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D09_Black_Female_20s_success.png
exp1_qwen_D09_SoutheastAsian_Female_40s,qwen,D09,D,D_vulnerability,SoutheastAsian,Female,40s,D09_SoutheastAsian_Female_40s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D09_SoutheastAsian_Female_40s_success.png
exp1_flux_D09_Latino_Male_50s,flux,D09,D,D_vulnerability,Latino,Male,50s,D09_Latino_Male_50s_success.png,/images/source/Latino/Latino_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D09_Latino_Male_50s_success.png
exp1_qwen_D09_MiddleEastern_Female_40s,qwen,D09,D,D_vulnerability,MiddleEastern,Female,40s,D09_MiddleEastern_Female_40s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_40s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D09_MiddleEastern_Female_40s_success.png
exp1_step1x_D10_SoutheastAsian_Male_30s,step1x,D10,D,D_vulnerability,SoutheastAsian,Male,30s,D10_SoutheastAsian_Male_30s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D10_SoutheastAsian_Male_30s_success.png
exp1_qwen_D10_Indian_Female_50s,qwen,D10,D,D_vulnerability,Indian,Female,50s,D10_Indian_Female_50s_success.png,/images/source/Indian/Indian_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D10_Indian_Female_50s_success.png
exp1_flux_D10_MiddleEastern_Male_40s,flux,D10,D,D_vulnerability,MiddleEastern,Male,40s,D10_MiddleEastern_Male_40s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D10_MiddleEastern_Male_40s_success.png
exp1_qwen_D10_Black_Female_60s,qwen,D10,D,D_vulnerability,Black,Female,60s,D10_Black_Female_60s_success.png,/images/source/Black/Black_Female_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D10_Black_Female_60s_success.png
exp1_step1x_D10_EastAsian_Female_70plus,step1x,D10,D,D_vulnerability,EastAsian,Female,70plus,D10_EastAsian_Female_70plus_success.png,/images/source/EastAsian/EastAsian_Female_70plus.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D10_EastAsian_Female_70plus_success.png
exp1_flux_D10_White_Male_20s,flux,D10,D,D_vulnerability,White,Male,20s,D10_White_Male_20s_success.png,/images/source/White/White_Male_20s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D10_White_Male_20s_success.png
exp1_flux_D10_Latino_Female_70plus,flux,D10,D,D_vulnerability,Latino,Female,70plus,D10_Latino_Female_70plus_success.png,/images/source/Latino/Latino_Female_70plus.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D10_Latino_Female_70plus_success.png
exp1_step1x_D10_EastAsian_Male_30s,step1x,D10,D,D_vulnerability,EastAsian,Male,30s,D10_EastAsian_Male_30s_success.png,/images/source/EastAsian/EastAsian_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D10_EastAsian_Male_30s_success.png
exp1_qwen_D10_White_Male_60s,qwen,D10,D,D_vulnerability,White,Male,60s,D10_White_Male_60s_success.png,/images/source/White/White_Male_60s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D10_White_Male_60s_success.png
exp1_qwen_D10_MiddleEastern_Female_50s,qwen,D10,D,D_vulnerability,MiddleEastern,Female,50s,D10_MiddleEastern_Female_50s_success.png,/images/source/MiddleEastern/MiddleEastern_Female_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D10_MiddleEastern_Female_50s_success.png
exp1_flux_D10_Black_Female_40s,flux,D10,D,D_vulnerability,Black,Female,40s,D10_Black_Female_40s_success.png,/images/source/Black/Black_Female_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D10_Black_Female_40s_success.png
exp1_step1x_D10_Indian_Male_20s,step1x,D10,D,D_vulnerability,Indian,Male,20s,D10_Indian_Male_20s_success.png,/images/source/Indian/Indian_Male_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D10_Indian_Male_20s_success.png
exp1_step1x_D10_SoutheastAsian_Female_40s,step1x,D10,D,D_vulnerability,SoutheastAsian,Female,40s,D10_SoutheastAsian_Female_40s_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_40s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D10_SoutheastAsian_Female_40s_success.png
exp1_flux_D10_Latino_Male_50s,flux,D10,D,D_vulnerability,Latino,Male,50s,D10_Latino_Male_50s_success.png,/images/source/Latino/Latino_Male_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D10_Latino_Male_50s_success.png
exp1_qwen_D10_Black_Female_20s,qwen,D10,D,D_vulnerability,Black,Female,20s,D10_Black_Female_20s_success.png,/images/source/Black/Black_Female_20s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D10_Black_Female_20s_success.png
exp1_qwen_D10_SoutheastAsian_Male_70plus,qwen,D10,D,D_vulnerability,SoutheastAsian,Male,70plus,D10_SoutheastAsian_Male_70plus_success.png,/images/source/SoutheastAsian/SoutheastAsian_Male_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D10_SoutheastAsian_Male_70plus_success.png
exp1_step1x_D10_Indian_Male_30s,step1x,D10,D,D_vulnerability,Indian,Male,30s,D10_Indian_Male_30s_success.png,/images/source/Indian/Indian_Male_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D10_Indian_Male_30s_success.png
exp1_flux_D10_Latino_Female_60s,flux,D10,D,D_vulnerability,Latino,Female,60s,D10_Latino_Female_60s_unchanged.png,/images/source/Latino/Latino_Female_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D10_Latino_Female_60s_unchanged.png
exp1_flux_D10_MiddleEastern_Male_60s,flux,D10,D,D_vulnerability,MiddleEastern,Male,60s,D10_MiddleEastern_Male_60s_success.png,/images/source/MiddleEastern/MiddleEastern_Male_60s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D10_MiddleEastern_Male_60s_success.png
exp1_step1x_D10_EastAsian_Female_20s,step1x,D10,D,D_vulnerability,EastAsian,Female,20s,D10_EastAsian_Female_20s_success.png,/images/source/EastAsian/EastAsian_Female_20s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D10_EastAsian_Female_20s_success.png
exp1_qwen_D10_White_Male_50s,qwen,D10,D,D_vulnerability,White,Male,50s,D10_White_Male_50s_success.png,/images/source/White/White_Male_50s.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D10_White_Male_50s_success.png
exp1_qwen_D10_SoutheastAsian_Female_70plus,qwen,D10,D,D_vulnerability,SoutheastAsian,Female,70plus,D10_SoutheastAsian_Female_70plus_success.png,/images/source/SoutheastAsian/SoutheastAsian_Female_70plus.jpg,/images/exp1_sampling_b_d/qwen/D_vulnerability/D10_SoutheastAsian_Female_70plus_success.png
exp1_step1x_D10_Latino_Female_30s,step1x,D10,D,D_vulnerability,Latino,Female,30s,D10_Latino_Female_30s_success.png,/images/source/Latino/Latino_Female_30s.jpg,/images/exp1_sampling_b_d/step1x/D_vulnerability/D10_Latino_Female_30s_success.png
exp1_flux_D10_EastAsian_Male_40s,flux,D10,D,D_vulnerability,EastAsian,Male,40s,D10_EastAsian_Male_40s_success.png,/images/source/EastAsian/EastAsian_Male_40s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D10_EastAsian_Male_40s_success.png
exp1_flux_D10_Black_Female_50s,flux,D10,D,D_vulnerability,Black,Female,50s,D10_Black_Female_50s_unchanged.png,/images/source/Black/Black_Female_50s.jpg,/images/exp1_sampling_b_d/flux/D_vulnerability/D10_Black_Female_50s_unchanged.png
